author_id,total_tweets,retweet_count,original_count,retweet_dependency,dependency_label
3687987617,3,3,0,100.0,100.0%
3717378557,3,3,0,100.0,100.0%
3785216561,3,3,0,100.0,100.0%
3791864956,3,3,0,100.0,100.0%
3836216121,3,3,0,100.0,100.0%
3929355753,3,3,0,100.0,100.0%
3930018681,3,3,0,100.0,100.0%
3945148227,3,3,0,100.0,100.0%
3954711094,3,3,0,100.0,100.0%
3982543511,3,3,0,100.0,100.0%
3994083514,3,3,0,100.0,100.0%
3994242557,3,3,0,100.0,100.0%
3995732422,3,3,0,100.0,100.0%
4016805081,3,3,0,100.0,100.0%
4017310894,3,3,0,100.0,100.0%
4029085817,3,3,0,100.0,100.0%
4038467650,3,3,0,100.0,100.0%
4040306061,3,3,0,100.0,100.0%
4076815942,3,3,0,100.0,100.0%
4107983548,3,3,0,100.0,100.0%
4157207069,3,3,0,100.0,100.0%
4164292828,3,3,0,100.0,100.0%
4171028775,3,3,0,100.0,100.0%
4184518486,3,3,0,100.0,100.0%
4184896126,3,3,0,100.0,100.0%
4250149775,3,3,0,100.0,100.0%
4265244082,3,3,0,100.0,100.0%
4333259855,3,3,0,100.0,100.0%
4358211838,3,3,0,100.0,100.0%
4362110481,3,3,0,100.0,100.0%
4439160922,3,3,0,100.0,100.0%
4450673379,3,3,0,100.0,100.0%
4515409528,3,3,0,100.0,100.0%
4665292876,3,3,0,100.0,100.0%
4766992851,3,3,0,100.0,100.0%
4782899382,3,3,0,100.0,100.0%
4808897435,3,3,0,100.0,100.0%
4824583720,3,3,0,100.0,100.0%
4861904470,3,3,0,100.0,100.0%
4870108697,3,3,0,100.0,100.0%
4900901285,3,3,0,100.0,100.0%
4904018008,3,3,0,100.0,100.0%
4926944272,3,3,0,100.0,100.0%
701301807662948352,3,3,0,100.0,100.0%
701580208189603840,3,3,0,100.0,100.0%
703468956577832960,3,3,0,100.0,100.0%
703719471207354368,3,3,0,100.0,100.0%
707100129451515904,3,3,0,100.0,100.0%
708971741960339456,3,3,0,100.0,100.0%
709156568554708992,3,3,0,100.0,100.0%
709431649948344320,3,3,0,100.0,100.0%
709798852149305344,3,3,0,100.0,100.0%
711118187887247360,3,3,0,100.0,100.0%
711498683574063104,3,3,0,100.0,100.0%
711622397653200901,3,3,0,100.0,100.0%
712659989375152128,3,3,0,100.0,100.0%
713408799307116548,3,3,0,100.0,100.0%
714733971729473536,3,3,0,100.0,100.0%
714834608479739909,3,3,0,100.0,100.0%
715140289070047232,3,3,0,100.0,100.0%
719995631088046080,3,3,0,100.0,100.0%
724114308045627392,3,3,0,100.0,100.0%
724803901036310528,3,3,0,100.0,100.0%
724870027355279360,3,3,0,100.0,100.0%
725716854417805312,3,3,0,100.0,100.0%
726546225122537473,3,3,0,100.0,100.0%
726658342454697984,3,3,0,100.0,100.0%
726761192035893248,3,3,0,100.0,100.0%
727432834953142273,3,3,0,100.0,100.0%
727533687068364800,3,3,0,100.0,100.0%
730306446836043776,3,3,0,100.0,100.0%
730767858700058624,3,3,0,100.0,100.0%
731916660697903104,3,3,0,100.0,100.0%
732263318375804928,3,3,0,100.0,100.0%
732882632531398656,3,3,0,100.0,100.0%
734891059277398017,3,3,0,100.0,100.0%
735116791035367424,3,3,0,100.0,100.0%
735568277984976896,3,3,0,100.0,100.0%
737204090464292864,3,3,0,100.0,100.0%
737535424583737345,3,3,0,100.0,100.0%
738299300833296384,3,3,0,100.0,100.0%
739557168035299329,3,3,0,100.0,100.0%
743164940966584321,3,3,0,100.0,100.0%
745189467854610432,3,3,0,100.0,100.0%
747147319104126976,3,3,0,100.0,100.0%
748436417009881088,3,3,0,100.0,100.0%
750052798155358210,3,3,0,100.0,100.0%
751381414877200385,3,3,0,100.0,100.0%
751426961516457984,3,3,0,100.0,100.0%
754041331962478592,3,3,0,100.0,100.0%
754592425293778944,3,3,0,100.0,100.0%
757091208921485312,3,3,0,100.0,100.0%
757861962785157120,3,3,0,100.0,100.0%
758407407697534976,3,3,0,100.0,100.0%
758713107111878656,3,3,0,100.0,100.0%
759097463647199232,3,3,0,100.0,100.0%
759303296075071492,3,3,0,100.0,100.0%
760783044076789760,3,3,0,100.0,100.0%
765675267784339456,3,3,0,100.0,100.0%
766249939982843904,3,3,0,100.0,100.0%
768095591771545601,3,3,0,100.0,100.0%
771000847073509376,3,3,0,100.0,100.0%
782204339775500288,3,3,0,100.0,100.0%
782917026901790720,3,3,0,100.0,100.0%
784112635725942784,3,3,0,100.0,100.0%
784804063493943297,3,3,0,100.0,100.0%
786989249874845696,3,3,0,100.0,100.0%
790986993643782145,3,3,0,100.0,100.0%
791318730231914496,3,3,0,100.0,100.0%
792272359566827521,3,3,0,100.0,100.0%
794229112680366081,3,3,0,100.0,100.0%
794493691113127936,3,3,0,100.0,100.0%
798153224477929472,3,3,0,100.0,100.0%
801562925823627264,3,3,0,100.0,100.0%
804999738152157184,3,3,0,100.0,100.0%
808610285477052416,3,3,0,100.0,100.0%
812239734026235904,3,3,0,100.0,100.0%
813856685223739393,3,3,0,100.0,100.0%
815518214952259589,3,3,0,100.0,100.0%
819978486727184384,3,3,0,100.0,100.0%
823262547176525824,3,3,0,100.0,100.0%
825370633492127744,3,3,0,100.0,100.0%
825386050243682311,3,3,0,100.0,100.0%
826123018460073984,3,3,0,100.0,100.0%
826174991309889536,3,3,0,100.0,100.0%
827270142182772736,3,3,0,100.0,100.0%
828720036374253574,3,3,0,100.0,100.0%
830496839917002754,3,3,0,100.0,100.0%
835055100766863360,3,3,0,100.0,100.0%
835093226415656960,3,3,0,100.0,100.0%
838495377124913153,3,3,0,100.0,100.0%
840075328148000768,3,3,0,100.0,100.0%
842057950655070210,3,3,0,100.0,100.0%
843416935228432385,3,3,0,100.0,100.0%
843781964708626432,3,3,0,100.0,100.0%
844245702909853696,3,3,0,100.0,100.0%
845257784643989504,3,3,0,100.0,100.0%
845634700790157312,3,3,0,100.0,100.0%
845666142257582080,3,3,0,100.0,100.0%
845718560559321090,3,3,0,100.0,100.0%
846441908989837312,3,3,0,100.0,100.0%
846763309877641216,3,3,0,100.0,100.0%
849710626280701953,3,3,0,100.0,100.0%
853277108818370560,3,3,0,100.0,100.0%
853669092091449350,3,3,0,100.0,100.0%
855757872650735616,3,3,0,100.0,100.0%
855777427066322944,3,3,0,100.0,100.0%
856852844980428801,3,3,0,100.0,100.0%
856940411058835457,3,3,0,100.0,100.0%
857264690061291523,3,3,0,100.0,100.0%
858428046990331908,3,3,0,100.0,100.0%
858641733495738368,3,3,0,100.0,100.0%
859533479314432002,3,3,0,100.0,100.0%
860222695086194689,3,3,0,100.0,100.0%
860227448792854531,3,3,0,100.0,100.0%
863473107754995716,3,3,0,100.0,100.0%
863826400717000705,3,3,0,100.0,100.0%
865338585603604480,3,3,0,100.0,100.0%
866039509431062534,3,3,0,100.0,100.0%
866663537741103105,3,3,0,100.0,100.0%
867419767191293953,3,3,0,100.0,100.0%
867881101045452801,3,3,0,100.0,100.0%
871108641700687874,3,3,0,100.0,100.0%
873246142972219392,3,3,0,100.0,100.0%
873500310504972288,3,3,0,100.0,100.0%
874613730985861121,3,3,0,100.0,100.0%
875274253129699328,3,3,0,100.0,100.0%
876431347417526273,3,3,0,100.0,100.0%
876932534969540608,3,3,0,100.0,100.0%
877360302307909632,3,3,0,100.0,100.0%
879473241924009984,3,3,0,100.0,100.0%
882144955124371457,3,3,0,100.0,100.0%
882632939816849408,3,3,0,100.0,100.0%
884833652013756418,3,3,0,100.0,100.0%
886978344746614785,3,3,0,100.0,100.0%
887693736267874305,3,3,0,100.0,100.0%
889023874570039297,3,3,0,100.0,100.0%
889620532076974080,3,3,0,100.0,100.0%
889901839453388802,3,3,0,100.0,100.0%
892017067070816256,3,3,0,100.0,100.0%
894957972694208513,3,3,0,100.0,100.0%
897446131017408517,3,3,0,100.0,100.0%
899353292907712512,3,3,0,100.0,100.0%
900594439273553920,3,3,0,100.0,100.0%
903372086185512964,3,3,0,100.0,100.0%
906446930624045056,3,3,0,100.0,100.0%
906965106260668416,3,3,0,100.0,100.0%
907659108861534210,3,3,0,100.0,100.0%
907939412541153280,3,3,0,100.0,100.0%
908225176642433024,3,3,0,100.0,100.0%
911923108952592386,3,3,0,100.0,100.0%
912681521806544896,3,3,0,100.0,100.0%
914580583652761601,3,3,0,100.0,100.0%
914908051458678784,3,3,0,100.0,100.0%
916035234545782784,3,3,0,100.0,100.0%
919302639258603521,3,3,0,100.0,100.0%
919634722975879170,3,3,0,100.0,100.0%
921444517923958792,3,3,0,100.0,100.0%
922006531448729600,3,3,0,100.0,100.0%
923944209417154560,3,3,0,100.0,100.0%
924304008604475392,3,3,0,100.0,100.0%
925987486765068288,3,3,0,100.0,100.0%
926120969210613762,3,3,0,100.0,100.0%
927561012282298369,3,3,0,100.0,100.0%
928369296249622528,3,3,0,100.0,100.0%
929096042871652352,3,3,0,100.0,100.0%
931304181507510278,3,3,0,100.0,100.0%
933767328868728837,3,3,0,100.0,100.0%
935618388885426176,3,3,0,100.0,100.0%
937098418366959616,3,3,0,100.0,100.0%
938367003081011201,3,3,0,100.0,100.0%
939229996656230400,3,3,0,100.0,100.0%
939458482927034368,3,3,0,100.0,100.0%
941077332747530242,3,3,0,100.0,100.0%
941941392523386880,3,3,0,100.0,100.0%
943042589565046784,3,3,0,100.0,100.0%
943950404886433792,3,3,0,100.0,100.0%
950247096040468480,3,3,0,100.0,100.0%
950321664901959681,3,3,0,100.0,100.0%
950861221619732480,3,3,0,100.0,100.0%
951116704494555136,3,3,0,100.0,100.0%
952943377531785216,3,3,0,100.0,100.0%
953410883623014403,3,3,0,100.0,100.0%
955459578942107649,3,3,0,100.0,100.0%
955580567004831744,3,3,0,100.0,100.0%
956625260949929987,3,3,0,100.0,100.0%
957922154867298304,3,3,0,100.0,100.0%
959331793223716865,3,3,0,100.0,100.0%
960501052498960389,3,3,0,100.0,100.0%
961972038322802689,3,3,0,100.0,100.0%
963811139720220673,3,3,0,100.0,100.0%
963837565290930178,3,3,0,100.0,100.0%
964042371712380928,3,3,0,100.0,100.0%
964429950542475264,3,3,0,100.0,100.0%
964826317756686336,3,3,0,100.0,100.0%
965151471053541376,3,3,0,100.0,100.0%
965701815596666882,3,3,0,100.0,100.0%
968044934635941888,3,3,0,100.0,100.0%
968174181966843905,3,3,0,100.0,100.0%
968749613284028418,3,3,0,100.0,100.0%
969681121242943488,3,3,0,100.0,100.0%
970603567303352320,3,3,0,100.0,100.0%
971689604997885958,3,3,0,100.0,100.0%
971814115407785988,3,3,0,100.0,100.0%
972798969901469696,3,3,0,100.0,100.0%
973893315727904768,3,3,0,100.0,100.0%
974317034099105793,3,3,0,100.0,100.0%
974346089947189248,3,3,0,100.0,100.0%
974593902383595520,3,3,0,100.0,100.0%
975655269844897793,3,3,0,100.0,100.0%
975796373684711427,3,3,0,100.0,100.0%
976598448471445504,3,3,0,100.0,100.0%
977241533131915264,3,3,0,100.0,100.0%
979330292103176192,3,3,0,100.0,100.0%
980963161359765510,3,3,0,100.0,100.0%
981553107766317056,3,3,0,100.0,100.0%
981818186378170368,3,3,0,100.0,100.0%
981949789691695105,3,3,0,100.0,100.0%
982926710965497857,3,3,0,100.0,100.0%
983701432502226944,3,3,0,100.0,100.0%
983813914596118529,3,3,0,100.0,100.0%
984526940680974337,3,3,0,100.0,100.0%
985406729843367936,3,3,0,100.0,100.0%
987363968644677632,3,3,0,100.0,100.0%
989230877728235520,3,3,0,100.0,100.0%
989449692512702469,3,3,0,100.0,100.0%
992236115368251393,3,3,0,100.0,100.0%
993087925033283584,3,3,0,100.0,100.0%
993624364447928320,3,3,0,100.0,100.0%
997190361943629825,3,3,0,100.0,100.0%
997576470024384515,3,3,0,100.0,100.0%
997731025471098880,3,3,0,100.0,100.0%
998272191459483648,3,3,0,100.0,100.0%
998991956456992769,3,3,0,100.0,100.0%
999980484074536961,3,3,0,100.0,100.0%
1001760931196604416,3,3,0,100.0,100.0%
1001928901554302976,3,3,0,100.0,100.0%
1002658475804065792,3,3,0,100.0,100.0%
1004636931559428096,3,3,0,100.0,100.0%
1005460937757818881,3,3,0,100.0,100.0%
1006811968186015744,3,3,0,100.0,100.0%
1006818559371153408,3,3,0,100.0,100.0%
1008272501804290048,3,3,0,100.0,100.0%
1008736603123175425,3,3,0,100.0,100.0%
1010028871586988034,3,3,0,100.0,100.0%
1011336717499092993,3,3,0,100.0,100.0%
1012277231345983488,3,3,0,100.0,100.0%
1012793403262849024,3,3,0,100.0,100.0%
1014103569358782464,3,3,0,100.0,100.0%
1014217101270233088,3,3,0,100.0,100.0%
1014735324256309250,3,3,0,100.0,100.0%
1016327474119151617,3,3,0,100.0,100.0%
1016366777809371136,3,3,0,100.0,100.0%
1021999730392539136,3,3,0,100.0,100.0%
1022024560688984066,3,3,0,100.0,100.0%
1022109739638026243,3,3,0,100.0,100.0%
1022192036462645250,3,3,0,100.0,100.0%
1023884068822368256,3,3,0,100.0,100.0%
1025418671064276993,3,3,0,100.0,100.0%
1030849277134819328,3,3,0,100.0,100.0%
1033510978397319169,3,3,0,100.0,100.0%
1033631967068205056,3,3,0,100.0,100.0%
1033995596250669056,3,3,0,100.0,100.0%
1035154661114884098,3,3,0,100.0,100.0%
1035414146286845953,3,3,0,100.0,100.0%
1037747759095406594,3,3,0,100.0,100.0%
1038455897419337728,3,3,0,100.0,100.0%
1044193380576759808,3,3,0,100.0,100.0%
1048583503699464192,3,3,0,100.0,100.0%
1050380848367890432,3,3,0,100.0,100.0%
1051577341003087873,3,3,0,100.0,100.0%
1054659189006577665,3,3,0,100.0,100.0%
1056242412845174784,3,3,0,100.0,100.0%
1062310057772228608,3,3,0,100.0,100.0%
1065735375040188417,3,3,0,100.0,100.0%
1069124808305242113,3,3,0,100.0,100.0%
1074286783729491970,3,3,0,100.0,100.0%
1075086696671268864,3,3,0,100.0,100.0%
1075668065650663424,3,3,0,100.0,100.0%
1076889333179785217,3,3,0,100.0,100.0%
1078372411026956290,3,3,0,100.0,100.0%
1080609179491020802,3,3,0,100.0,100.0%
1080735702579666944,3,3,0,100.0,100.0%
1083153770152890368,3,3,0,100.0,100.0%
1083712031981797376,3,3,0,100.0,100.0%
1084137252689793025,3,3,0,100.0,100.0%
1084342235133628416,3,3,0,100.0,100.0%
1085223965084315653,3,3,0,100.0,100.0%
1086011199651762178,3,3,0,100.0,100.0%
1086663953680351233,3,3,0,100.0,100.0%
1087380276056150016,3,3,0,100.0,100.0%
1088843901681717249,3,3,0,100.0,100.0%
1093888639115890694,3,3,0,100.0,100.0%
1097470818328760320,3,3,0,100.0,100.0%
1097896647621832704,3,3,0,100.0,100.0%
1100867639805644821,3,3,0,100.0,100.0%
1101021195309322242,3,3,0,100.0,100.0%
1101336003976052736,3,3,0,100.0,100.0%
1103246878563618816,3,3,0,100.0,100.0%
1109776247364694018,3,3,0,100.0,100.0%
1111956795541651456,3,3,0,100.0,100.0%
1113778408151048192,3,3,0,100.0,100.0%
1115927428730433537,3,3,0,100.0,100.0%
1116228339340075008,3,3,0,100.0,100.0%
1117109423351259137,3,3,0,100.0,100.0%
1120291511596400640,3,3,0,100.0,100.0%
1120303952573153282,3,3,0,100.0,100.0%
1121704394993676290,3,3,0,100.0,100.0%
1127238233090351104,3,3,0,100.0,100.0%
1127549696493457408,3,3,0,100.0,100.0%
1128204495840796672,3,3,0,100.0,100.0%
1131569686758535169,3,3,0,100.0,100.0%
1131821281815482369,3,3,0,100.0,100.0%
1133344237033013248,3,3,0,100.0,100.0%
1134226089864237061,3,3,0,100.0,100.0%
1143073291000844289,3,3,0,100.0,100.0%
1143828175044128768,3,3,0,100.0,100.0%
1149010925430681600,3,3,0,100.0,100.0%
1150084139720351744,3,3,0,100.0,100.0%
1150787212105195528,3,3,0,100.0,100.0%
1151429314564546560,3,3,0,100.0,100.0%
1151743219870445569,3,3,0,100.0,100.0%
1158344985957347328,3,3,0,100.0,100.0%
1160303894318256129,3,3,0,100.0,100.0%
1160516088398061570,3,3,0,100.0,100.0%
1164901170906898432,3,3,0,100.0,100.0%
1166619191807565826,3,3,0,100.0,100.0%
1173972285230895106,3,3,0,100.0,100.0%
1178248041012301824,3,3,0,100.0,100.0%
1180754770308587520,3,3,0,100.0,100.0%
1180764143114166272,3,3,0,100.0,100.0%
1180947769042886661,3,3,0,100.0,100.0%
1181276038506205190,3,3,0,100.0,100.0%
1189217654449627137,3,3,0,100.0,100.0%
1191372366510804992,3,3,0,100.0,100.0%
1191783498937520128,3,3,0,100.0,100.0%
1196220919057993730,3,3,0,100.0,100.0%
1197510466572111874,3,3,0,100.0,100.0%
1198664347406520322,3,3,0,100.0,100.0%
1200023026529710080,3,3,0,100.0,100.0%
1201209357805006848,3,3,0,100.0,100.0%
1208159552820203521,3,3,0,100.0,100.0%
1211177934767058944,3,3,0,100.0,100.0%
1213617927162740743,3,3,0,100.0,100.0%
1215709531881328641,3,3,0,100.0,100.0%
1217398094494683137,3,3,0,100.0,100.0%
1217898370485886978,3,3,0,100.0,100.0%
1219895993136832512,3,3,0,100.0,100.0%
1219974987441897473,3,3,0,100.0,100.0%
1220720847264067584,3,3,0,100.0,100.0%
1221937014435696642,3,3,0,100.0,100.0%
1224702282526228482,3,3,0,100.0,100.0%
1226436391749464064,3,3,0,100.0,100.0%
1228006145245270016,3,3,0,100.0,100.0%
1228016859628343296,3,3,0,100.0,100.0%
1228117051757207564,3,3,0,100.0,100.0%
1229730294229610496,3,3,0,100.0,100.0%
1233163921651007493,3,3,0,100.0,100.0%
1234079145828716544,3,3,0,100.0,100.0%
1234171254380298241,3,3,0,100.0,100.0%
1235576091542249474,3,3,0,100.0,100.0%
1236748087701487618,3,3,0,100.0,100.0%
1239491144691732480,3,3,0,100.0,100.0%
1240020532298502144,3,3,0,100.0,100.0%
1240921358403584001,3,3,0,100.0,100.0%
1242077032370130946,3,3,0,100.0,100.0%
1242806176309489667,3,3,0,100.0,100.0%
1243326702463397889,3,3,0,100.0,100.0%
1244442503035662336,3,3,0,100.0,100.0%
1244615059134955521,3,3,0,100.0,100.0%
1245467932638969856,3,3,0,100.0,100.0%
1246412274497093633,3,3,0,100.0,100.0%
1246789310705209345,3,3,0,100.0,100.0%
1247276586681929728,3,3,0,100.0,100.0%
1248885003225874432,3,3,0,100.0,100.0%
1249283855376363520,3,3,0,100.0,100.0%
1249571026217906177,3,3,0,100.0,100.0%
1250128417187651584,3,3,0,100.0,100.0%
1250367642545905666,3,3,0,100.0,100.0%
1251222093024428034,3,3,0,100.0,100.0%
1251469491642523648,3,3,0,100.0,100.0%
1251539032640761856,3,3,0,100.0,100.0%
1253292227289374721,3,3,0,100.0,100.0%
1253351903829860353,3,3,0,100.0,100.0%
1253652438395039744,3,3,0,100.0,100.0%
1257318621149196295,3,3,0,100.0,100.0%
1259126988465455104,3,3,0,100.0,100.0%
1262513203432566791,3,3,0,100.0,100.0%
1263899841048064000,3,3,0,100.0,100.0%
1264544360890273793,3,3,0,100.0,100.0%
1267423858224660480,3,3,0,100.0,100.0%
1269172621716926473,3,3,0,100.0,100.0%
1276933987437555713,3,3,0,100.0,100.0%
1277170412632375296,3,3,0,100.0,100.0%
1280088927064526849,3,3,0,100.0,100.0%
1281199155248070657,3,3,0,100.0,100.0%
1283093396916248577,3,3,0,100.0,100.0%
1283468218649255939,3,3,0,100.0,100.0%
1284773568715333634,3,3,0,100.0,100.0%
1284796567833255936,3,3,0,100.0,100.0%
1291796829185728518,3,3,0,100.0,100.0%
1294048665657643009,3,3,0,100.0,100.0%
1296154259516526594,3,3,0,100.0,100.0%
1296456168219586560,3,3,0,100.0,100.0%
1296799719239417857,3,3,0,100.0,100.0%
1296935840917200897,3,3,0,100.0,100.0%
1299229855523860482,3,3,0,100.0,100.0%
1299867105249161216,3,3,0,100.0,100.0%
1302184623104032769,3,3,0,100.0,100.0%
1302885664577466368,3,3,0,100.0,100.0%
1304462121338535938,3,3,0,100.0,100.0%
1306732974629703681,3,3,0,100.0,100.0%
1308746118944223238,3,3,0,100.0,100.0%
1308873999691194369,3,3,0,100.0,100.0%
1312687951122440192,3,3,0,100.0,100.0%
1313804078032523264,3,3,0,100.0,100.0%
1315045588329787393,3,3,0,100.0,100.0%
1315432900758827013,3,3,0,100.0,100.0%
1315636754028916736,3,3,0,100.0,100.0%
1320451733802389507,3,3,0,100.0,100.0%
1322855678424293377,3,3,0,100.0,100.0%
1323177349119172609,3,3,0,100.0,100.0%
1324637740655349760,3,3,0,100.0,100.0%
1325528474661085184,3,3,0,100.0,100.0%
1326588334525845505,3,3,0,100.0,100.0%
1327301304989978626,3,3,0,100.0,100.0%
1327415776782000129,3,3,0,100.0,100.0%
1327540956757946370,3,3,0,100.0,100.0%
1327568590996955137,3,3,0,100.0,100.0%
1329483502077825025,3,3,0,100.0,100.0%
1329897045805633539,3,3,0,100.0,100.0%
1336248896054505472,3,3,0,100.0,100.0%
1338946330719346698,3,3,0,100.0,100.0%
1340085816777977863,3,3,0,100.0,100.0%
1340917520560222209,3,3,0,100.0,100.0%
1346037914107596801,3,3,0,100.0,100.0%
1346581058167468032,3,3,0,100.0,100.0%
1347558771665612803,3,3,0,100.0,100.0%
1348324827287973889,3,3,0,100.0,100.0%
1348974215060484096,3,3,0,100.0,100.0%
1349068475415801856,3,3,0,100.0,100.0%
1350886514717290498,3,3,0,100.0,100.0%
1351219305648631813,3,3,0,100.0,100.0%
1352149712443420678,3,3,0,100.0,100.0%
1358395850809106433,3,3,0,100.0,100.0%
1358456539200315396,3,3,0,100.0,100.0%
1358538239997579265,3,3,0,100.0,100.0%
1358568910774239233,3,3,0,100.0,100.0%
1359023351604379656,3,3,0,100.0,100.0%
1359252982517428229,3,3,0,100.0,100.0%
1361351680395247616,3,3,0,100.0,100.0%
1361961572986458113,3,3,0,100.0,100.0%
1362748419710857222,3,3,0,100.0,100.0%
1362804979652820997,3,3,0,100.0,100.0%
1362808547168378887,3,3,0,100.0,100.0%
1364073990080331777,3,3,0,100.0,100.0%
1364350062487359490,3,3,0,100.0,100.0%
1366258043407790081,3,3,0,100.0,100.0%
1366395417974501379,3,3,0,100.0,100.0%
1367078366168416256,3,3,0,100.0,100.0%
1367856512673153025,3,3,0,100.0,100.0%
1367887758698700802,3,3,0,100.0,100.0%
1368616139400638464,3,3,0,100.0,100.0%
1368670869388730368,3,3,0,100.0,100.0%
1369353198524370956,3,3,0,100.0,100.0%
1370145622175649793,3,3,0,100.0,100.0%
1370491276743872513,3,3,0,100.0,100.0%
1370797538543030275,3,3,0,100.0,100.0%
1371734108813017090,3,3,0,100.0,100.0%
1373001073254924291,3,3,0,100.0,100.0%
1373191686327824386,3,3,0,100.0,100.0%
1373826345722114050,3,3,0,100.0,100.0%
1374817477578870786,3,3,0,100.0,100.0%
1377350620630425600,3,3,0,100.0,100.0%
1380961199882391558,3,3,0,100.0,100.0%
1381925887755571201,3,3,0,100.0,100.0%
1382409342998229004,3,3,0,100.0,100.0%
1383064867481980936,3,3,0,100.0,100.0%
1384140316244996106,3,3,0,100.0,100.0%
1384202106983247882,3,3,0,100.0,100.0%
1384494468469043200,3,3,0,100.0,100.0%
1384496805271019522,3,3,0,100.0,100.0%
1384931707418185730,3,3,0,100.0,100.0%
1387474340397162502,3,3,0,100.0,100.0%
1388048202297917443,3,3,0,100.0,100.0%
1389678383735398401,3,3,0,100.0,100.0%
1390770260467388417,3,3,0,100.0,100.0%
1390933629065469954,3,3,0,100.0,100.0%
1394349328035196932,3,3,0,100.0,100.0%
1394619047996755969,3,3,0,100.0,100.0%
1394705876322332681,3,3,0,100.0,100.0%
1398857076777144320,3,3,0,100.0,100.0%
1406681970525052934,3,3,0,100.0,100.0%
1407048751655665670,3,3,0,100.0,100.0%
1407088115106340866,3,3,0,100.0,100.0%
1408412106580545536,3,3,0,100.0,100.0%
1410638480569479168,3,3,0,100.0,100.0%
1411714698299514882,3,3,0,100.0,100.0%
1411735794692284417,3,3,0,100.0,100.0%
1414816349017214976,3,3,0,100.0,100.0%
1415332742259150849,3,3,0,100.0,100.0%
1417911507485081603,3,3,0,100.0,100.0%
1420278981266395136,3,3,0,100.0,100.0%
1421384291590803457,3,3,0,100.0,100.0%
1421449569922076683,3,3,0,100.0,100.0%
1422672903783567363,3,3,0,100.0,100.0%
1423654082015862792,3,3,0,100.0,100.0%
1424363886858354694,3,3,0,100.0,100.0%
1424724418945814533,3,3,0,100.0,100.0%
1424760247009357831,3,3,0,100.0,100.0%
1424815123558973444,3,3,0,100.0,100.0%
1425106924312350726,3,3,0,100.0,100.0%
1425820478132785171,3,3,0,100.0,100.0%
1426538120389054467,3,3,0,100.0,100.0%
1427491930414493714,3,3,0,100.0,100.0%
1428305295244148737,3,3,0,100.0,100.0%
1428321709871046661,3,3,0,100.0,100.0%
1429755767079514119,3,3,0,100.0,100.0%
1429775598294024194,3,3,0,100.0,100.0%
1429784808805253123,3,3,0,100.0,100.0%
1429828073357185026,3,3,0,100.0,100.0%
1429891920407547905,3,3,0,100.0,100.0%
1430114387889696794,3,3,0,100.0,100.0%
1430469117191069701,3,3,0,100.0,100.0%
1430816260326047749,3,3,0,100.0,100.0%
1430829268297211905,3,3,0,100.0,100.0%
1430833642696286210,3,3,0,100.0,100.0%
1430888924985974790,3,3,0,100.0,100.0%
1431161107411083264,3,3,0,100.0,100.0%
1431251481559240706,3,3,0,100.0,100.0%
1431577327218176005,3,3,0,100.0,100.0%
1431722039207936002,3,3,0,100.0,100.0%
1432060921984307201,3,3,0,100.0,100.0%
1433062044769652737,3,3,0,100.0,100.0%
1433097034354069504,3,3,0,100.0,100.0%
1433421531510546443,3,3,0,100.0,100.0%
1433426653993005063,3,3,0,100.0,100.0%
1435173622046416900,3,3,0,100.0,100.0%
1435233919557853185,3,3,0,100.0,100.0%
1438505903095881742,3,3,0,100.0,100.0%
1439121251017109511,3,3,0,100.0,100.0%
1440552568648699914,3,3,0,100.0,100.0%
1440756025963937792,3,3,0,100.0,100.0%
1441343509944930312,3,3,0,100.0,100.0%
1441537392360493057,3,3,0,100.0,100.0%
1444014486231388165,3,3,0,100.0,100.0%
1444332120244162563,3,3,0,100.0,100.0%
1444703382556585992,3,3,0,100.0,100.0%
1444750059426533376,3,3,0,100.0,100.0%
1447561621124038659,3,3,0,100.0,100.0%
1448255366345760768,3,3,0,100.0,100.0%
1449066171332968459,3,3,0,100.0,100.0%
1452638632066658307,3,3,0,100.0,100.0%
1452788708785205260,3,3,0,100.0,100.0%
1453088070077722625,3,3,0,100.0,100.0%
1455172334491422728,3,3,0,100.0,100.0%
1456251273523642372,3,3,0,100.0,100.0%
1458463187536433163,3,3,0,100.0,100.0%
1459183393736998919,3,3,0,100.0,100.0%
1460149919486992385,3,3,0,100.0,100.0%
1460185055016411140,3,3,0,100.0,100.0%
1460241026505924612,3,3,0,100.0,100.0%
1460262796244008962,3,3,0,100.0,100.0%
1460270609481584651,3,3,0,100.0,100.0%
1460630304952041486,3,3,0,100.0,100.0%
1460923301895749634,3,3,0,100.0,100.0%
1460930265757503494,3,3,0,100.0,100.0%
1461287885936762883,3,3,0,100.0,100.0%
1461707121477750786,3,3,0,100.0,100.0%
1461723967484530703,3,3,0,100.0,100.0%
1463087671383760902,3,3,0,100.0,100.0%
1463155772695662594,3,3,0,100.0,100.0%
1465679985734213639,3,3,0,100.0,100.0%
1471451094928830467,3,3,0,100.0,100.0%
1474296027897335810,3,3,0,100.0,100.0%
1480223038033612802,3,3,0,100.0,100.0%
1481301517894365189,3,3,0,100.0,100.0%
1481613246641721349,3,3,0,100.0,100.0%
1482283352082235392,3,3,0,100.0,100.0%
1483854217790038016,3,3,0,100.0,100.0%
1484687101144801280,3,3,0,100.0,100.0%
1487103799521169411,3,3,0,100.0,100.0%
